ProbeID	Chr	Locus	LRS	MaxLODpvalue	p001	p05	p10
1439294_at	8	rs13479605	10.381737	0.474000	21.879440	15.662751	13.954232
1439297_at	8	rs13479605	10.555859	0.529000	28.351020	16.799749	15.159423
1439298_at	1	rs6189020	9.264347	0.676000	22.060077	15.556194	14.059609
1439299_at	11	rs3677232	57.416566	0.000005	32.914195	19.269997	17.057337
1439300_at	X	CEL-X_93828383	27.498437	0.000032	22.151101	15.553156	14.173432
1439301_at	8	rs13479605	8.745597	0.597000	18.996084	13.681837	12.316474
1439302_at	5	gnf05.124.386	14.815416	0.041000	18.591259	14.529248	13.013631
1439303_at	15	gnf15.098.211	8.508164	0.850000	27.989342	17.821074	15.659266
1439304_at	2	rs13476358	14.538884	0.102000	24.536568	16.134926	14.586437
1439305_at	6	rs13479096	11.131792	0.384000	21.255968	15.553353	14.061129
1439306_at	14	rs3710916	9.716783	0.620000	25.845862	16.022531	14.700346
1439307_at	1	rs4222763	7.266172	0.898000	23.919802	13.235189	12.024895
1439308_at	8	rs13479605	6.794774	0.925000	18.860946	13.281728	12.157728
1439309_at	10	mCV25264026	9.082848	0.791000	36.653125	18.204143	16.246152
1439310_at	17	D17Mit89	16.506553	0.028000	22.829788	15.635674	14.233827
1439311_at	1	rs3687595	13.252706	0.253000	30.847182	18.038011	16.025687
1439312_at	1	rs6312657	9.751782	0.503000	21.015494	14.516834	13.210964
1439313_at	18	rs8255038	20.437028	0.007000	24.243590	16.050390	14.509112
1439314_at	7	rs13479416	10.565624	0.589000	28.192692	17.027820	15.778786
1439315_at	2	rs13476419	8.007969	0.746000	23.084141	13.907864	12.915880
1439316_at	1	rs13476138	8.094026	0.650000	17.555534	12.346001	11.670464
1439317_at	3	rs13477011	7.570504	0.932000	25.497732	17.514561	15.525903
1439318_at	14	rs3689508	7.883559	0.918000	29.573660	17.718404	16.100983
1439319_at	14	rs3689508	7.894240	0.402000	16.805390	11.203784	10.166778
1439320_at	10	rs13480802	6.736523	0.640000	15.553997	10.630093	9.532023
1439321_at	1	gnf01.063.789	8.967233	0.782000	28.569313	16.674385	15.073641
1439322_at	5	rs3696754	18.082520	0.023000	24.564388	16.452197	15.218614
1439323_a_at	14	UT_9_81.82101	8.965742	0.761000	23.458902	16.005898	14.713472
1439324_at	12	rs13481565	7.991240	0.896000	26.918870	16.217684	14.514178
1439325_at	12	rs13481565	9.452420	0.633000	21.206846	15.617171	14.013723
1439326_at	1	rs13475920	7.492661	0.904000	20.028541	14.228162	13.064005
1439327_at	9	rs13480455	15.613676	0.115000	24.748604	17.922957	16.115952
1439328_at	19	rs6193060	7.628699	0.920000	30.470649	16.848731	15.066440
1439329_a_at	8	rs6399377	7.999853	0.621000	21.196303	12.411181	11.096104
1439330_at	18	rs13483314	9.454802	0.729000	28.092004	18.093314	15.869886
1439331_at	7	rs13479451	15.760228	0.081000	26.122722	16.824517	15.393428
1439332_at	3	rs13477425	22.004230	0.005000	24.394627	17.004048	15.268928
1439333_at	12	gnf12.084.566	11.484024	0.171000	20.379143	13.952240	12.752222
1439334_at	15	rs13482420	6.131620	0.896000	15.809611	10.951636	10.062500
1439335_at	12	rs6170344	9.554260	0.431000	24.397911	13.570554	12.347307
1439336_at	18	rs13483423	25.738459	0.003000	29.351655	18.270892	16.391171
1439337_at	11	rs13481156	14.589479	0.136000	27.773418	16.559044	15.212573
1439338_at	2	D2Mit205	7.149798	0.943000	22.584903	15.922448	14.506848
1439339_at	12	rs13481565	8.244068	0.750000	18.522162	13.450538	12.495541
1439340_at	9	rs13480214	11.670464	0.342000	25.060101	16.051649	14.476409
1439341_at	6	rs6223362	8.359295	0.860000	25.468581	17.051255	15.343946
1439342_at	15	rs3702158	7.596200	0.947000	25.191929	17.889446	15.832775
1439343_at	2	rs13476419	8.929184	0.480000	23.575749	13.061524	11.804241
1439344_at	1	rs13475920	9.620599	0.629000	25.267327	16.655657	14.718522
1439345_at	5	rs6402980	14.338676	0.163000	25.668054	17.045465	15.484891
1439346_at	1	rs3687595	9.102929	0.749000	22.913741	16.018833	14.641977
1439347_at	8	rs13479605	8.597332	0.797000	26.745080	15.989377	14.960856
1439348_at	6	rs13478906	9.839674	0.608000	24.227142	15.884434	14.691425
1439349_at	10	rs13480630	15.171962	0.069000	27.646446	15.924647	14.400415
1439350_s_at	5	CEL-5_3149134	10.070807	0.619000	27.330795	16.858808	15.195359
1439351_at	9	rs3665911	12.791236	0.225000	23.790983	16.459599	14.834000
1439352_at	16	rs4214924	11.165135	0.364000	22.456241	15.357437	14.062108
1439353_x_at	14	rs3710916	13.950524	0.106000	23.254988	15.775739	14.081957
1439354_at	7	rs13479477	16.863872	0.042000	24.315132	16.619925	14.722888
1439355_at	11	rs3673722	9.937510	0.185000	14.331068	11.341959	10.613212
1439356_at	8	rs13479605	9.676915	0.259000	22.194031	12.867827	11.464441
1439357_at	16	rs4186283	12.077475	0.337000	24.435691	16.673742	15.095000
1439358_a_at	5	rs3664617	8.877576	0.742000	21.328765	15.915289	14.398115
1439359_x_at	5	rs3664617	11.498607	0.326000	25.881720	15.640618	14.053320
1439361_at	11	rs3673722	13.824480	0.095000	24.061406	14.908984	13.792220
1439362_at	11	rs3714397	11.228442	0.405000	22.374126	16.671884	14.848411
1439363_at	11	rs13481087	56.936600	0.000002	30.753128	18.463405	16.439645
1439364_a_at	8	rs13479891	18.945116	0.014500	24.516921	16.531710	15.025626
1439365_at	14	rs3710916	12.948734	0.283000	26.000862	17.868516	15.861979
1439367_x_at	12	rs13481541	10.724848	0.420000	23.736633	16.449889	14.658634
1439368_a_at	9	rs3705403	13.850548	0.119000	21.209313	15.492751	14.247441
1439369_x_at	2	rs4223510	14.694409	0.097000	22.152123	15.770026	14.663327
1439371_x_at	15	rs13482635	11.876491	0.318000	28.663801	16.038447	14.734727
1439373_x_at	9	rs3705403	8.804157	0.423000	17.867148	12.563296	11.291480
1439376_x_at	11	rs3673722	12.426204	0.242000	24.710179	16.192372	14.650063
1439377_x_at	8	rs13479842	13.556470	0.187000	27.654114	16.466135	15.061384
1439378_at	7	mCV24779699	12.158859	0.201000	20.514970	14.655644	13.776813
1439379_x_at	18	gnf18.027.000	8.430573	0.816000	25.472089	15.581517	14.319795
1439380_x_at	6	gnf06.096.938	8.357973	0.709000	18.210111	13.624991	12.664633
1439381_x_at	2	rs13476784	9.900318	0.594000	24.262468	16.693592	14.659870
1439382_x_at	11	rs3673722	10.841993	0.536000	27.183457	17.408671	15.880704
1439387_x_at	11	rs13481251	6.580479	0.969000	18.645000	12.987464	12.277472
1439388_s_at	4	rs3704486	4.883989	1.000000	22.503988	15.328569	14.071743
1439391_at	8	rs13479605	8.167335	0.570000	19.044606	12.258459	11.285346
1439393_x_at	2	mCV23574676	12.859951	0.182000	24.244861	15.853801	14.083470
1439395_at	11	rs3673722	10.282449	0.589000	25.578864	17.115187	15.618252
1439396_x_at	10	rs13480796	12.570224	0.335000	26.202774	17.899500	16.038717
1439397_at	15	CEL-15_74419628	10.785083	0.468000	24.015532	16.073191	14.528923
1439399_a_at	19	rs13483513	33.487685	0.000075	25.873955	16.461231	14.851201
1439400_x_at	2	rs13476419	5.461999	0.946000	20.141685	10.506329	9.500171
1439401_x_at	18	rs13483377	15.761771	0.057000	26.844114	16.331262	14.567101
1439402_at	17	rs6397584	11.606367	0.070000	16.367773	12.102969	11.065989
1439403_x_at	18	rs13483377	10.268014	0.602000	27.715588	17.378292	15.754528
1439405_x_at	5	rs13459088	11.739065	0.430000	31.549185	17.845957	16.110641
1439406_x_at	13	rs6196305	20.108185	0.009000	24.785372	16.302256	14.682044
1439408_a_at	11	CEL-11_106337425	13.279371	0.221000	23.656716	16.766870	15.054166
1439410_x_at	7	rs13479392	8.266969	0.880000	23.870528	16.675797	15.286555
1439411_a_at	5	rs3719767	8.317942	0.850000	29.207950	16.463769	15.044102
1439412_at	1	rs6312657	8.651678	0.862000	31.550057	17.131980	15.755609
1439414_x_at	5	rs13478487	12.692683	0.086000	23.348843	13.505072	12.316960
1439419_at	16	rs4206648	7.404834	0.834000	20.154300	13.955949	12.490845
1439420_x_at	12	rs6170344	7.043911	0.522000	16.920820	10.062799	9.425255
1439422_a_at	4	rs13478069	25.138985	0.005000	31.583083	17.484801	15.512816
1439423_x_at	9	rs3705403	8.823823	0.375000	16.196544	12.190777	11.061831
1439424_x_at	18	rs13483377	13.858541	0.177000	29.102444	16.660698	15.340534
1439427_at	12	rs13481371	8.663743	0.706000	19.407524	13.715835	12.833830
1439428_x_at	6	UT_6_102.533298	8.874826	0.813000	35.286761	17.521690	15.949315
1439429_x_at	11	rs3673722	7.400478	0.918000	19.300478	14.389368	13.218662
1439431_x_at	9	rs6240566	8.334923	0.754000	23.688325	15.041351	13.294897
1439433_a_at	6	rs6215575	8.381700	0.833000	22.222891	16.231796	14.584510
1439434_x_at	5	CEL-5_3149134	12.608729	0.303000	26.372963	17.281584	15.583152
1439436_x_at	4	rs3704486	5.818495	0.994000	21.871213	15.505822	14.173239
1439439_x_at	5	CEL-5_3149134	12.186158	0.347000	28.149907	17.246619	15.751477
1439440_x_at	5	rs13478563	12.156204	0.341000	24.853616	16.844060	15.270965
1439441_x_at	5	rs3696754	7.650091	0.839000	22.339076	14.264627	13.124578
1439442_x_at	5	CEL-5_3149134	10.868332	0.575000	36.555630	18.334160	16.146161
1439443_x_at	8	rs13480026	6.489075	0.973000	24.590772	16.430611	14.514673
1439446_at	12	rs13481565	10.201050	0.439000	19.042082	14.924368	13.534633
1439448_x_at	9	rs13480365	6.198537	0.935000	19.682507	11.786413	11.057534
1439449_at	8	rs13479605	9.078605	0.606000	19.338702	13.760415	12.600753
1439450_x_at	4	rs13478089	8.531373	0.682000	20.645110	13.783115	12.701854
1439451_x_at	9	rs3705403	7.977072	0.557000	16.722902	11.527590	10.643168
1439452_x_at	1	rs3687595	19.649493	0.012000	23.005103	16.396511	14.925668
1439454_x_at	16	rs4165065	7.333194	0.935000	26.501262	15.915091	14.325821
1439456_x_at	3	rs3674751	10.084221	0.400000	20.281483	14.033713	12.912719
1439457_x_at	18	rs6393110	13.217059	0.307000	33.157321	18.131034	16.237360
1439458_x_at	11	rs13481041	6.422229	0.945000	22.259227	12.527803	11.452424
1439459_x_at	2	rs4223510	8.232134	0.819000	21.339189	14.860711	13.615734
1439461_x_at	2	rs6411422	10.959698	0.520000	28.871135	17.214650	15.783539
1439464_s_at	5	rs6284348	11.407122	0.373000	24.265741	15.770864	14.640395
1439465_x_at	16	rs4206648	8.944660	0.669000	20.055101	14.758872	13.530900
1439466_s_at	8	gnf08.119.598	6.684287	0.977000	23.627177	15.487429	14.081798
1439467_at	7	rs8261944	10.632348	0.554000	26.677468	17.761823	15.833429
1439468_at	12	rs3685299	7.493696	0.951000	24.288024	17.496878	15.672612
1439469_at	2	rs13476419	8.857100	0.321000	16.674275	11.797254	10.720220
1439470_at	2	rs3699934	6.710871	0.939000	20.140858	13.567519	12.545009
1439471_at	8	rs6232107	12.394871	0.159000	19.437386	14.121749	13.153742
1439472_at	8	rs13479605	10.936306	0.431000	26.237730	16.329732	14.416852
1439473_at	8	rs13479605	6.886912	0.753000	19.019900	11.207360	10.219979
1439474_x_at	10	rs13480570	7.918654	0.760000	17.067762	13.038559	11.975677
1439475_at	12	rs13481636	11.577114	0.352000	22.214401	15.697860	14.478769
1439476_at	8	rs13479842	9.475898	0.685000	25.964364	16.664052	15.109438
1439477_at	2	rs3681655	12.265679	0.185000	19.939159	14.722923	13.465226
1439478_at	5	rs6256752	7.361913	0.933000	20.949448	14.448135	13.176130
1439479_at	6	rs13478906	11.176062	0.413000	22.912834	16.026007	14.704589
1439480_at	16	rs4206648	7.692510	0.646000	17.667937	11.854107	10.882765
1439481_at	8	rs6400423	9.275262	0.677000	24.743549	15.700900	14.246695
1439482_at	3	rs3672300	10.047073	0.414000	26.380684	14.279099	13.124994
1439483_at	X	rs13484060	8.392389	0.746000	22.331381	15.440398	13.608692
1439484_at	15	rs13482420	13.402236	0.208000	22.838609	17.112440	15.175619
1439485_at	19	rs13483511	6.848245	0.952000	21.993019	13.816252	12.761423
1439486_at	10	rs6237927	8.237232	0.794000	24.655955	15.463210	13.889214
1439487_at	16	rs4221305	6.083235	0.995000	20.942137	15.267598	14.115373
1439488_at	14	rs3710916	9.001201	0.682000	22.341311	15.189812	13.844261
1439489_at	2	rs13476419	10.124168	0.575000	25.050824	16.290527	14.826563
1439490_at	8	rs13479605	11.264839	0.387000	25.501240	16.610428	15.040671
1439491_at	2	rs3699934	12.212524	0.141000	21.891921	14.416186	12.966688
1439492_at	8	rs13479605	10.170084	0.558000	21.478489	15.530303	14.314784
1439493_at	10	rs3696307	9.294293	0.761000	31.053916	17.432765	15.888922
1439494_at	18	CEL-18_56957668	7.821482	0.905000	32.874597	16.464019	15.259325
1439495_at	8	rs13480026	7.046589	0.953000	21.802695	16.115096	14.271726
1439496_at	19	rs3658400	7.765422	0.908000	21.317623	16.380714	14.699049
1439497_at	10	rs6237927	7.197467	0.934000	18.644164	13.699251	12.711960
1439498_at	8	rs13479605	10.774686	0.243000	18.645589	13.478520	12.367000
1439499_at	4	rs3666537	17.521274	0.025000	25.323549	15.703201	14.171908
1439500_at	5	D5Mit388	9.042940	0.522000	18.605416	13.349662	12.277008
1439501_at	12	rs3686437	12.318149	0.224000	21.444928	15.295280	14.049066
1439502_at	2	rs13459060	9.589300	0.639000	27.017663	16.743919	14.765345
1439503_at	4	rs3680006	8.949269	0.823000	30.452586	17.259809	15.573238
1439504_s_at	8	rs13480026	7.104629	0.925000	22.912834	14.516539	13.173226
1439505_at	12	rs6225272	9.063657	0.497000	18.355901	13.444912	12.337016
1439506_at	1	rs13476267	7.802525	0.925000	22.847625	16.877511	15.186062
1439507_at	1	rs3687595	7.327905	0.952000	25.233423	17.310646	15.018981
1439508_at	15	rs13482420	8.357170	0.831000	24.241831	16.192615	14.758720
1439509_at	9	rs13480365	13.872342	0.019000	22.082593	12.342233	11.135247
1439510_at	8	rs13479605	6.790904	0.858000	19.104326	12.049111	11.043282
1439511_at	5	CEL-5_3149134	14.964486	0.171000	35.824064	19.609320	16.751417
1439512_at	1	rs3687595	9.839430	0.525000	20.739144	15.024114	13.715306
1439513_at	8	rs13479605	13.146898	0.189000	28.823987	16.122334	14.599979
1439514_at	12	rs13481426	7.795044	0.924000	27.264126	16.323796	15.181017
1439515_at	2	rs6305730	10.423708	0.540000	24.111953	16.220364	14.811515
1439516_at	11	rs3693664	9.307049	0.770000	28.062881	16.725043	15.307042
1439517_at	4	rs13477831	58.131438	0.000000	29.965519	18.469865	16.503966
1439518_at	14	rs3710916	17.693742	0.035000	25.813695	16.602065	14.699963
1439519_at	8	rs6343961	7.780697	0.865000	25.975398	15.203401	13.565185
1439520_at	3	rs3674751	10.589074	0.105000	18.356349	11.952601	10.678298
1439521_at	10	rs6237927	7.178976	0.803000	19.059648	12.273176	11.241226
1439522_at	8	rs6343961	11.199813	0.234000	25.587946	14.355533	12.920867
1439523_at	5	rs6267669	12.804598	0.172000	21.247678	15.575077	14.230198
1439524_at	12	rs13481565	13.326249	0.087000	20.666442	14.192325	13.074004
1439525_at	10	rs6332670	6.700873	0.970000	22.313953	15.334074	13.950441
1439526_at	1	rs6263067	12.458204	0.077000	16.666529	13.089442	11.974438
1439527_at	11	rs3659787	11.049907	0.518000	26.690914	17.652081	15.989124
1439528_at	13	rs3724755	6.317036	0.947000	27.969094	12.337176	11.231333
1439529_at	19	rs6191324	7.855728	0.912000	23.795062	15.919372	14.643945
1439530_a_at	11	gnf11.125.992	9.808468	0.608000	21.235216	15.768514	14.238332
1439531_at	2	rs6305730	11.502850	0.375000	22.473935	16.264174	14.662104
1439532_s_at	7	rs3658777	7.646612	0.908000	21.061546	14.731784	13.646801
1439533_at	11	rs3673722	7.272491	0.665000	18.347046	11.638695	10.525984
1439534_at	14	rs3689508	9.144972	0.674000	23.736551	15.267274	13.763681
1439535_at	2	rs6331493	9.156256	0.316000	16.200427	12.062020	11.217458
1439536_at	2	rs13476419	7.492227	0.816000	18.294615	12.962007	11.766471
1439537_at	1	rs3687595	9.039346	0.795000	24.772271	17.148055	15.515188
1439538_at	14	rs3710916	11.238885	0.406000	22.041154	16.046900	14.265326
1439539_at	8	rs13479605	10.213494	0.609000	24.917730	16.980358	15.640303
1439540_at	17	rs6242153	26.512157	0.000625	25.058886	16.742367	15.052937
1439541_at	6	rs3663024	10.642958	0.465000	22.392917	15.760181	14.136312
1439542_at	1	rs13475795	11.003731	0.374000	22.283543	15.033367	13.824813
1439543_at	19	rs6193060	9.015571	0.469000	20.356492	12.730175	11.688031
1439544_at	2	rs13476419	8.626019	0.592000	20.617886	13.776173	12.455827
1439545_at	1	rs4222763	10.208386	0.430000	19.670210	14.281209	13.107010
1439546_at	19	rs6185741	24.244628	0.003333	27.139325	17.008008	15.428368
1439547_at	1	rs3687595	7.702684	0.897000	21.354990	15.524016	14.223759
1439548_at	2	rs6318808	9.920267	0.638000	26.667881	16.860189	15.401406
1439549_at	10	rs13480802	9.636356	0.572000	19.567326	14.922484	13.775684
1439550_at	1	rs6189020	14.188758	0.095000	27.941785	15.655163	14.155360
1439551_at	2	rs13476419	8.906146	0.596000	19.041561	14.379682	13.196050
1439552_at	14	rs3710916	9.476696	0.600000	25.248474	15.162382	13.830624
1439554_at	7	rs3658777	15.066079	0.126000	27.670770	17.147726	15.771625
1439555_at	8	rs6232107	8.144826	0.833000	22.069195	14.498674	13.436551
1439556_at	5	rs13478563	13.305265	0.229000	25.634376	16.926746	15.431727
1439557_s_at	5	rs3703261	11.225959	0.433000	24.854410	16.758823	14.931881
1439558_at	2	rs6411422	12.157366	0.394000	27.370274	17.898096	15.928719
1439559_at	19	rs3704158	14.825928	0.093000	24.259791	16.109890	14.742135
1439560_x_at	9	rs13480365	13.661656	0.048000	22.099694	13.613661	12.506011
1439561_at	7	rs13479326	9.502495	0.706000	26.309945	17.121409	15.206092
1439562_at	2	D2Mit205	7.816099	0.604000	20.794335	12.405869	11.447747
1439563_at	9	rs3705403	9.233584	0.502000	17.787601	13.252601	12.209440
1439564_at	5	CEL-5_3149134	9.018495	0.764000	22.556998	16.117620	14.699980
1439565_at	4	rs13477622	11.432292	0.308000	22.399936	15.247246	13.839525
1439566_at	14	rs3689508	11.924395	0.400000	29.363330	17.369935	15.701062
1439567_at	8	rs13479605	8.738720	0.627000	17.250573	13.097467	12.223781
1439568_at	12	rs3665818	13.840992	0.176000	24.748031	16.528792	15.269832
1439569_at	10	rs13480570	9.332341	0.454000	17.833015	13.291671	12.112244
1439570_at	12	rs3686437	9.838169	0.458000	19.735800	13.715624	12.602849
1439571_at	8	rs3697596	7.804387	0.908000	23.000431	16.663383	15.276380
1439572_at	10	rs13480570	10.248156	0.612000	29.912768	18.218490	15.713459
1439573_at	12	rs3685299	8.733306	0.798000	27.079160	16.416580	14.787736
1439574_at	8	rs13479605	6.494380	0.968000	23.020187	14.141534	12.948586
1439575_at	19	D19Msw029	17.156789	0.030000	24.094267	15.831382	14.769171
1439576_at	12	rs13481541	8.861421	0.614000	27.974317	13.748010	12.494575
1439577_at	11	rs3673722	9.666654	0.658000	27.324513	17.146822	15.523736
1439578_at	17	rs3714819	8.464832	0.845000	24.331280	15.861727	14.603654
1439579_at	15	rs13482498	6.991747	0.906000	18.946687	13.323002	12.270192
1439580_at	1	rs6189020	7.599896	0.925000	22.308369	16.280280	14.700408
1439581_at	11	rs3673722	8.419390	0.849000	23.026984	15.983732	14.535120
1439582_at	1	rs3687595	10.173225	0.423000	21.569716	14.694322	13.090591
1439583_x_at	11	rs3673722	8.793936	0.772000	24.372287	16.507435	14.792952
1439584_at	8	rs13479605	9.286185	0.630000	20.919581	14.798187	13.608665
1439585_at	9	rs13480365	8.240824	0.812000	20.881508	14.957526	13.758421
1439586_at	16	rs4180247	22.558514	0.002750	25.809737	16.874742	15.233966
1439587_at	3	mCV23446189	9.130789	0.487000	19.374938	13.529391	12.469610
1439588_at	16	rs4206648	7.403893	0.951000	22.409826	16.614233	15.105943
1439589_at	2	rs13459060	10.614450	0.309000	22.866094	14.254962	12.982639
1439590_at	14	rs3689508	11.022407	0.407000	24.446831	16.056705	14.311501
1439591_at	11	rs13481087	13.749494	0.207000	28.558042	17.726168	15.811088
1439592_at	9	D9Mit11	9.069986	0.681000	21.842819	15.057098	13.643359
1439593_s_at	8	rs13479605	9.152988	0.624000	18.384939	14.527780	13.313543
1439594_at	14	rs3710916	11.166074	0.405000	24.269666	15.976821	14.542771
1439595_at	9	gnf09.110.002	7.129672	0.965000	26.675547	16.923930	15.076453
1439596_at	5	CEL-5_3149134	7.850629	0.935000	40.701909	17.044000	15.408587
1439597_at	10	rs13480570	14.901648	0.172000	29.206465	18.446907	16.347777
1439598_at	10	rs13480570	18.008796	0.058000	28.505725	18.598017	16.292284
1439600_at	2	rs13476350	21.160876	0.013000	25.494685	17.876672	15.815744
1439601_at	8	rs13479957	8.520499	0.824000	28.879024	16.956453	15.082907
1439602_at	11	rs3673722	15.081499	0.074000	26.320756	15.896644	14.572222
